Date,Product,Region,Year,Festival,Daily_Sales,Opening_Stock,Closing_Stock,Replenishment_Qty,New_Order_Qty,Stock_Out_Flag,Stock_Coverage_Days,Service_Level,Price_Index,Threshold,Lead_Time_Days,Stock_Recommendation,Day_Relative_To_Festival,Regional_Weight,Weather_Factor,Weekend_Factor,Promotion_Factor,Economic_Factor,Adjusted_Sales,Inventory_Turnover,Inventory_Turnover_Rate,Efficiency_Score,Profit_Margin
19-09-2023,Chocolates & Sweets Box,East,2023,Ganesh Chaturthi/Onam/Navratri start,0,0,0,0,0,FALSE,0,0,1.24,64,12,Medium,0,0.8,1,1,1,1,0,0,0,0,0.419
20-09-2023,Chocolates & Sweets Box,East,2023,Ganesh Chaturthi/Onam/Navratri start,0,0,0,0,0,FALSE,0,0,1.24,64,12,Medium,1,0.8,1,1,1,1,0,0,0,0,0.364
21-09-2023,Chocolates & Sweets Box,East,2023,Ganesh Chaturthi/Onam/Navratri start,0,0,0,0,0,FALSE,0,0,1.24,64,12,Medium,2,0.8,1,1,1,1,0,0,0,0,0.433
22-09-2023,Chocolates & Sweets Box,East,2023,Ganesh Chaturthi/Onam/Navratri start,0,0,0,0,0,FALSE,0,0,1.24,64,12,Medium,3,0.8,1,1.2,1,1,0,0,0,0,0.407
23-09-2023,Chocolates & Sweets Box,East,2023,Ganesh Chaturthi/Onam/Navratri start,0,0,0,0,0,FALSE,0,0,1.24,64,12,Medium,4,0.8,1,1.4,1,1,0,0,0,0,0.31
02-11-2023,Chocolates & Sweets Box,East,2023,Navratri/Dussehra/Diwali,26,0,140,166,0,FALSE,5.36,1,1.28,87.4,8,High,-10,0.95,1,1,1,1,26,26,780,5.09,0.449
03-11-2023,Chocolates & Sweets Box,East,2023,Navratri/Dussehra/Diwali,28,140,112,0,0,FALSE,3.99,1,1.28,87.4,8,High,-9,0.95,1,1.2,1,1,33.6,0.1986,5.96,3.79,0.458
04-11-2023,Chocolates & Sweets Box,East,2023,Navratri/Dussehra/Diwali,37,112,75,0,0,FALSE,2.02,1,1.28,87.4,8,High,-8,0.95,1,1.4,1,1,51.8,0.3274,9.82,1.92,0.39
05-11-2023,Chocolates & Sweets Box,East,2023,Navratri/Dussehra/Diwali,36,75,39,0,0,FALSE,1.08,1,1.28,87.4,8,High,-7,0.95,1,1.6,1,1,57.6,0.4737,14.21,1.03,0.325
06-11-2023,Chocolates & Sweets Box,East,2023,Navratri/Dussehra/Diwali,39,39,0,0,113,FALSE,0,0,1.28,87.4,8,High,-6,0.95,1,1,1,1,39,0.975,29.25,0,0.352
07-11-2023,Chocolates & Sweets Box,East,2023,Navratri/Dussehra/Diwali,0,0,0,0,113,FALSE,0,0,1.28,87.4,8,High,-5,0.95,1,1,1,1,0,0,0,0,0.316
08-11-2023,Chocolates & Sweets Box,East,2023,Navratri/Dussehra/Diwali,0,0,0,0,0,FALSE,0,0,1.28,87.4,8,High,-4,0.95,1,1,1,1,0,0,0,0,0.353
09-11-2023,Chocolates & Sweets Box,East,2023,Navratri/Dussehra/Diwali,0,0,0,0,0,FALSE,0,0,1.28,87.4,8,High,-3,0.95,1,1,1,1,0,0,0,0,0.415
10-11-2023,Chocolates & Sweets Box,East,2023,Navratri/Dussehra/Diwali,0,0,0,0,0,FALSE,0,0,1.28,87.4,8,High,-2,0.95,1,1.2,1,1,0,0,0,0,0.436
11-11-2023,Chocolates & Sweets Box,East,2023,Navratri/Dussehra/Diwali,0,0,0,0,0,FALSE,0,0,1.28,87.4,8,High,-1,0.95,1,1.4,1,1,0,0,0,0,0.326
12-11-2023,Chocolates & Sweets Box,East,2023,Navratri/Dussehra/Diwali,0,0,0,0,0,FALSE,0,0,1.28,87.4,8,High,0,0.95,1,1.6,1,1,0,0,0,0,0.427
13-11-2023,Chocolates & Sweets Box,East,2023,Navratri/Dussehra/Diwali,0,0,0,0,0,FALSE,0,0,1.28,87.4,8,High,1,0.95,1,1,1,1,0,0,0,0,0.436
14-11-2023,Chocolates & Sweets Box,East,2023,Navratri/Dussehra/Diwali,22,0,91,113,0,FALSE,4.12,1,1.28,87.4,8,High,2,0.95,1,1,1,1,22,22,660,3.91,0.446
15-11-2023,Chocolates & Sweets Box,East,2023,Navratri/Dussehra/Diwali,12,91,192,113,0,FALSE,15.87,1,1.28,87.4,8,High,3,0.95,1,1,1,1,12,0.1304,3.91,15.08,0.343
16-11-2023,Chocolates & Sweets Box,East,2023,Navratri/Dussehra/Diwali,2,192,190,0,0,FALSE,90.48,1,1.28,87.4,8,High,4,0.95,1,1,1,1,2,0.0104,0.31,85.96,0.353
17-11-2023,Chocolates & Sweets Box,East,2023,Guru Nanak Jayanti/Kartik Purnima,13,190,177,0,0,FALSE,13.51,1,1.24,56,14,Medium,-10,0.7,1,1.2,1,1,15.6,0.0681,2.04,9.46,0.403
18-11-2023,Chocolates & Sweets Box,East,2023,Guru Nanak Jayanti/Kartik Purnima,16,177,161,0,0,FALSE,10,1,1.24,56,14,Medium,-9,0.7,1,1.4,1,1,22.4,0.0899,2.7,7,0.434
19-11-2023,Chocolates & Sweets Box,East,2023,Guru Nanak Jayanti/Kartik Purnima,14,161,147,0,0,FALSE,10.43,1,1.24,56,14,Medium,-8,0.7,1,1.6,1,1,22.4,0.0864,2.59,7.3,0.429
20-11-2023,Chocolates & Sweets Box,East,2023,Guru Nanak Jayanti/Kartik Purnima,16,147,131,0,0,FALSE,8.14,1,1.24,56,14,Medium,-7,0.7,1,1,1,1,16,0.1081,3.24,5.7,0.332
21-11-2023,Chocolates & Sweets Box,East,2023,Guru Nanak Jayanti/Kartik Purnima,28,131,103,0,0,FALSE,3.67,1,1.24,56,14,Medium,-6,0.7,1,1,1,1,28,0.2121,6.36,2.57,0.375
22-11-2023,Chocolates & Sweets Box,East,2023,Guru Nanak Jayanti/Kartik Purnima,23,103,80,0,0,FALSE,3.46,1,1.24,56,14,Medium,-5,0.7,1,1,1,1,23,0.2212,6.64,2.42,0.32
23-11-2023,Chocolates & Sweets Box,East,2023,Guru Nanak Jayanti/Kartik Purnima,30,80,50,0,0,FALSE,1.66,1,1.24,56,14,Medium,-4,0.7,1,1,1,1,30,0.3704,11.11,1.16,0.357
24-11-2023,Chocolates & Sweets Box,East,2023,Guru Nanak Jayanti/Kartik Purnima,37,50,13,0,72,FALSE,0.35,1,1.24,56,14,Medium,-3,0.7,1,1.2,1,1,44.4,0.7255,21.76,0.24,0.328
25-11-2023,Chocolates & Sweets Box,East,2023,Guru Nanak Jayanti/Kartik Purnima,13,13,0,0,72,FALSE,0,0,1.24,56,14,Medium,-2,0.7,1,1.4,1,1,18.2,0.9286,27.86,0,0.394
26-11-2023,Chocolates & Sweets Box,East,2023,Guru Nanak Jayanti/Kartik Purnima,0,0,0,0,0,FALSE,0,0,1.24,56,14,Medium,-1,0.7,1,1.6,1,1,0,0,0,0,0.387
27-11-2023,Chocolates & Sweets Box,East,2023,Guru Nanak Jayanti/Kartik Purnima,0,0,0,0,0,FALSE,0,0,1.24,56,14,Medium,0,0.7,1,1,1,1,0,0,0,0,0.425
28-11-2023,Chocolates & Sweets Box,East,2023,Guru Nanak Jayanti/Kartik Purnima,0,0,0,0,0,FALSE,0,0,1.24,56,14,Medium,1,0.7,1,1,1,1,0,0,0,0,0.431
29-11-2023,Chocolates & Sweets Box,East,2023,Guru Nanak Jayanti/Kartik Purnima,0,0,0,0,0,FALSE,0,0,1.24,56,14,Medium,2,0.7,1,1,1,1,0,0,0,0,0.421
30-11-2023,Chocolates & Sweets Box,East,2023,Guru Nanak Jayanti/Kartik Purnima,0,0,0,0,0,FALSE,0,0,1.24,56,14,Medium,3,0.7,1,1,1,1,0,0,0,0,0.349
01-12-2023,Chocolates & Sweets Box,East,2023,Guru Nanak Jayanti/Kartik Purnima,0,0,0,0,0,FALSE,0,0,1.24,56,14,Medium,4,0.7,1,1.2,1,1,0,0,0,0,0.43
15-12-2023,Chocolates & Sweets Box,East,2023,Christmas/New Year,22,0,122,144,0,FALSE,5.52,1,1.28,80.75,15,High,-10,0.85,1,1.2,1.3,1,34.32,22,660,4.69,0.377
16-12-2023,Chocolates & Sweets Box,East,2023,Christmas/New Year,28,122,94,0,0,FALSE,3.35,1,1.28,80.75,15,High,-9,0.85,1,1.4,1.3,1,50.96,0.2276,6.83,2.85,0.338
17-12-2023,Chocolates & Sweets Box,East,2023,Christmas/New Year,34,94,60,0,0,FALSE,1.76,1,1.28,80.75,15,High,-8,0.85,1,1.6,1.3,1,70.72,0.3579,10.74,1.5,0.313
18-12-2023,Chocolates & Sweets Box,East,2023,Christmas/New Year,32,60,28,0,104,FALSE,0.87,1,1.28,80.75,15,High,-7,0.85,1,1,1.3,1,41.6,0.5246,15.74,0.74,0.348
19-12-2023,Chocolates & Sweets Box,East,2023,Christmas/New Year,28,28,0,0,104,FALSE,0,0,1.28,80.75,15,High,-6,0.85,1,1,1.3,1,36.4,0.9655,28.96,0,0.335
20-12-2023,Chocolates & Sweets Box,East,2023,Christmas/New Year,0,0,0,0,0,FALSE,0,0,1.28,80.75,15,High,-5,0.85,1,1,1.3,1,0,0,0,0,0.446
21-12-2023,Chocolates & Sweets Box,East,2023,Christmas/New Year,0,0,0,0,0,FALSE,0,0,1.28,80.75,15,High,-4,0.85,1,1,1.3,1,0,0,0,0,0.389
22-12-2023,Chocolates & Sweets Box,East,2023,Christmas/New Year,0,0,0,0,0,FALSE,0,0,1.28,80.75,15,High,-3,0.85,1,1.2,1.3,1,0,0,0,0,0.442
23-12-2023,Chocolates & Sweets Box,East,2023,Christmas/New Year,0,0,0,0,0,FALSE,0,0,1.28,80.75,15,High,-2,0.85,1,1.4,1.3,1,0,0,0,0,0.321
24-12-2023,Chocolates & Sweets Box,East,2023,Christmas/New Year,0,0,0,0,0,FALSE,0,0,1.28,80.75,15,High,-1,0.85,1,1.6,1.3,1,0,0,0,0,0.327
25-12-2023,Chocolates & Sweets Box,East,2023,Christmas/New Year,0,0,0,0,0,FALSE,0,0,1.28,80.75,15,High,0,0.85,1,1,1.3,1,0,0,0,0,0.357
26-12-2023,Chocolates & Sweets Box,East,2023,Christmas/New Year,0,0,0,0,0,FALSE,0,0,1.28,80.75,15,High,1,0.85,1,1,1.3,1,0,0,0,0,0.328
27-12-2023,Chocolates & Sweets Box,East,2023,Christmas/New Year,0,0,0,0,0,FALSE,0,0,1.28,80.75,15,High,2,0.85,1,1,1.3,1,0,0,0,0,0.354
28-12-2023,Chocolates & Sweets Box,East,2023,Christmas/New Year,0,0,0,0,0,FALSE,0,0,1.28,80.75,15,High,3,0.85,1,1,1.3,1,0,0,0,0,0.408
29-12-2023,Chocolates & Sweets Box,East,2023,Christmas/New Year,0,0,0,0,0,FALSE,0,0,1.28,80.75,15,High,4,0.85,1,1.2,1.3,1,0,0,0,0,0.343
05-01-2024,Chocolates & Sweets Box,East,2024,Lohri/Pongal/Makar Sankranti,10,117,107,0,0,FALSE,10.59,1,1.14,36,9,Low,-10,0.8,1,1.2,1,1.05,12.6,0.0847,2.54,8.47,0.359
06-01-2024,Chocolates & Sweets Box,East,2024,Lohri/Pongal/Makar Sankranti,13,107,94,0,0,FALSE,7.18,1,1.14,36,9,Low,-9,0.8,1,1.4,1,1.05,19.11,0.1204,3.61,5.74,0.286
07-01-2024,Chocolates & Sweets Box,East,2024,Lohri/Pongal/Makar Sankranti,16,94,78,0,0,FALSE,4.84,1,1.14,36,9,Low,-8,0.8,1,1.6,1,1.05,26.88,0.1684,5.05,3.87,0.33
08-01-2024,Chocolates & Sweets Box,East,2024,Lohri/Pongal/Makar Sankranti,14,78,64,0,0,FALSE,4.54,1,1.14,36,9,Low,-7,0.8,1,1,1,1.05,14.7,0.1772,5.32,3.63,0.313
09-01-2024,Chocolates & Sweets Box,East,2024,Lohri/Pongal/Makar Sankranti,16,64,48,0,0,FALSE,2.98,1,1.14,36,9,Low,-6,0.8,1,1,1,1.05,16.8,0.2462,7.39,2.38,0.366
10-01-2024,Chocolates & Sweets Box,East,2024,Lohri/Pongal/Makar Sankranti,23,48,25,0,0,FALSE,1.08,1,1.14,36,9,Low,-5,0.8,1,1,1,1.05,24.15,0.4694,14.08,0.86,0.293
11-01-2024,Chocolates & Sweets Box,East,2024,Lohri/Pongal/Makar Sankranti,17,25,8,0,46,FALSE,0.47,1,1.14,36,9,Low,-4,0.8,1,1,1,1.05,17.85,0.6538,19.61,0.38,0.322
12-01-2024,Chocolates & Sweets Box,East,2024,Lohri/Pongal/Makar Sankranti,8,8,0,0,46,FALSE,0,0,1.14,36,9,Low,-3,0.8,1,1.2,1,1.05,10.08,0.8889,26.67,0,0.368
13-01-2024,Chocolates & Sweets Box,East,2024,Lohri/Pongal/Makar Sankranti,0,0,0,0,0,FALSE,0,0,1.14,36,9,Low,-2,0.8,1,1.4,1,1.05,0,0,0,0,0.379
14-01-2024,Chocolates & Sweets Box,East,2024,Lohri/Pongal/Makar Sankranti,0,0,0,0,0,FALSE,0,0,1.14,36,9,Low,-1,0.8,1,1.6,1,1.05,0,0,0,0,0.317
15-01-2024,Chocolates & Sweets Box,East,2024,Lohri/Pongal/Makar Sankranti,0,0,0,0,0,FALSE,0,0,1.14,36,9,Low,0,0.8,1,1,1,1.05,0,0,0,0,0.29
16-01-2024,Chocolates & Sweets Box,East,2024,Lohri/Pongal/Makar Sankranti,0,0,0,0,0,FALSE,0,0,1.14,36,9,Low,1,0.8,1,1,1,1.05,0,0,0,0,0.343
17-01-2024,Chocolates & Sweets Box,East,2024,Lohri/Pongal/Makar Sankranti,0,0,0,0,0,FALSE,0,0,1.14,36,9,Low,2,0.8,1,1,1,1.05,0,0,0,0,0.383
18-01-2024,Chocolates & Sweets Box,East,2024,Lohri/Pongal/Makar Sankranti,0,0,0,0,0,FALSE,0,0,1.14,36,9,Low,3,0.8,1,1,1,1.05,0,0,0,0,0.325
19-01-2024,Chocolates & Sweets Box,East,2024,Lohri/Pongal/Makar Sankranti,0,0,0,0,0,FALSE,0,0,1.14,36,9,Low,4,0.8,1,1.2,1,1.05,0,0,0,0,0.362
27-02-2024,Chocolates & Sweets Box,East,2024,Maha Shivaratri/Vasant Panchami,10,0,82,92,0,FALSE,8.12,1,1.15,42.5,13,Low,-10,0.85,1,1,1,1.05,10.5,10,300,6.9,0.32
28-02-2024,Chocolates & Sweets Box,East,2024,Maha Shivaratri/Vasant Panchami,13,82,69,0,0,FALSE,5.27,1,1.15,42.5,13,Low,-9,0.85,1,1,1,1.05,13.65,0.1566,4.7,4.48,0.329
29-02-2024,Chocolates & Sweets Box,East,2024,Maha Shivaratri/Vasant Panchami,18,69,51,0,0,FALSE,2.82,1,1.15,42.5,13,Low,-8,0.85,1,1,1,1.05,18.9,0.2571,7.71,2.4,0.328
01-03-2024,Chocolates & Sweets Box,East,2024,Maha Shivaratri/Vasant Panchami,17,51,34,0,0,FALSE,1.99,1,1.15,42.5,13,Low,-7,0.85,1,1.2,1,1.05,21.42,0.3269,9.81,1.69,0.349
02-03-2024,Chocolates & Sweets Box,East,2024,Maha Shivaratri/Vasant Panchami,22,34,12,0,55,FALSE,0.54,1,1.15,42.5,13,Low,-6,0.85,1,1.4,1,1.05,32.34,0.6286,18.86,0.46,0.384
03-03-2024,Chocolates & Sweets Box,East,2024,Maha Shivaratri/Vasant Panchami,12,12,0,0,55,FALSE,0,0,1.15,42.5,13,Low,-5,0.85,1,1.6,1,1.05,20.16,0.9231,27.69,0,0.369
04-03-2024,Chocolates & Sweets Box,East,2024,Maha Shivaratri/Vasant Panchami,0,0,0,0,0,FALSE,0,0,1.15,42.5,13,Low,-4,0.85,1,1,1,1.05,0,0,0,0,0.362
05-03-2024,Chocolates & Sweets Box,East,2024,Maha Shivaratri/Vasant Panchami,0,0,0,0,0,FALSE,0,0,1.15,42.5,13,Low,-3,0.85,1,1,1,1.05,0,0,0,0,0.399
06-03-2024,Chocolates & Sweets Box,East,2024,Maha Shivaratri/Vasant Panchami,0,0,0,0,0,FALSE,0,0,1.15,42.5,13,Low,-2,0.85,1,1,1,1.05,0,0,0,0,0.343
07-03-2024,Chocolates & Sweets Box,East,2024,Maha Shivaratri/Vasant Panchami,0,0,0,0,0,FALSE,0,0,1.15,42.5,13,Low,-1,0.85,1,1,1,1.05,0,0,0,0,0.287
08-03-2024,Chocolates & Sweets Box,East,2024,Maha Shivaratri/Vasant Panchami,0,0,0,0,0,FALSE,0,0,1.15,42.5,13,Low,0,0.85,1,1.2,1,1.05,0,0,0,0,0.281
09-03-2024,Chocolates & Sweets Box,East,2024,Maha Shivaratri/Vasant Panchami,0,0,0,0,0,FALSE,0,0,1.15,42.5,13,Low,1,0.85,1,1.4,1,1.05,0,0,0,0,0.412
10-03-2024,Chocolates & Sweets Box,East,2024,Maha Shivaratri/Vasant Panchami,0,0,0,0,0,FALSE,0,0,1.15,42.5,13,Low,2,0.85,1,1.6,1,1.05,0,0,0,0,0.313
11-03-2024,Chocolates & Sweets Box,East,2024,Maha Shivaratri/Vasant Panchami,0,0,0,0,0,FALSE,0,0,1.15,42.5,13,Low,3,0.85,1,1,1,1.05,0,0,0,0,0.346
12-03-2024,Chocolates & Sweets Box,East,2024,Maha Shivaratri/Vasant Panchami,0,0,0,0,0,FALSE,0,0,1.15,42.5,13,Low,4,0.85,1,1,1,1.05,0,0,0,0,0.306
15-03-2024,Chocolates & Sweets Box,East,2024,Holi,16,0,94,110,0,FALSE,5.84,1,1.21,63,10,Medium,-10,0.9,1,1.2,1.3,1.05,26.21,16,480,5.26,0.407
16-03-2024,Chocolates & Sweets Box,East,2024,Holi,23,94,71,0,0,FALSE,3.07,1,1.21,63,10,Medium,-9,0.9,1,1.4,1.3,1.05,43.95,0.2421,7.26,2.76,0.43
17-03-2024,Chocolates & Sweets Box,East,2024,Holi,18,71,53,0,0,FALSE,2.93,1,1.21,63,10,Medium,-8,0.9,1,1.6,1.3,1.05,39.31,0.25,7.5,2.64,0.355
18-03-2024,Chocolates & Sweets Box,East,2024,Holi,33,53,20,0,81,FALSE,0.6,1,1.21,63,10,Medium,-7,0.9,1,1,1.3,1.05,45.04,0.6111,18.33,0.54,0.307
19-03-2024,Chocolates & Sweets Box,East,2024,Holi,20,20,0,0,81,FALSE,0,0,1.21,63,10,Medium,-6,0.9,1,1,1.3,1.05,27.3,0.9524,28.57,0,0.425
20-03-2024,Chocolates & Sweets Box,East,2024,Holi,0,0,0,0,0,FALSE,0,0,1.21,63,10,Medium,-5,0.9,1,1,1.3,1.05,0,0,0,0,0.397
21-03-2024,Chocolates & Sweets Box,East,2024,Holi,0,0,0,0,0,FALSE,0,0,1.21,63,10,Medium,-4,0.9,1,1,1.3,1.05,0,0,0,0,0.378
22-03-2024,Chocolates & Sweets Box,East,2024,Holi,0,0,0,0,0,FALSE,0,0,1.21,63,10,Medium,-3,0.9,1,1.2,1.3,1.05,0,0,0,0,0.322
23-03-2024,Chocolates & Sweets Box,East,2024,Holi,0,0,0,0,0,FALSE,0,0,1.21,63,10,Medium,-2,0.9,1,1.4,1.3,1.05,0,0,0,0,0.304
24-03-2024,Chocolates & Sweets Box,East,2024,Holi,0,0,0,0,0,FALSE,0,0,1.21,63,10,Medium,-1,0.9,1,1.6,1.3,1.05,0,0,0,0,0.429
25-03-2024,Chocolates & Sweets Box,East,2024,Holi,0,0,0,0,0,FALSE,0,0,1.21,63,10,Medium,0,0.9,1,1,1.3,1.05,0,0,0,0,0.294
26-03-2024,Chocolates & Sweets Box,East,2024,Holi,0,0,0,0,0,FALSE,0,0,1.21,63,10,Medium,1,0.9,1,1,1.3,1.05,0,0,0,0,0.303
27-03-2024,Chocolates & Sweets Box,East,2024,Holi,0,0,0,0,0,FALSE,0,0,1.21,63,10,Medium,2,0.9,1,1,1.3,1.05,0,0,0,0,0.407
28-03-2024,Chocolates & Sweets Box,East,2024,Holi,9,0,72,81,0,FALSE,7.91,1,1.21,63,10,Medium,3,0.9,1,1,1.3,1.05,12.29,9,270,7.12,0.342
29-03-2024,Chocolates & Sweets Box,East,2024,Holi,2,72,151,81,0,FALSE,71.9,1,1.21,63,10,Medium,4,0.9,1,1.2,1.3,1.05,3.28,0.0274,0.82,64.71,0.433
07-04-2024,Chocolates & Sweets Box,East,2024,Ram Navami/Baisakhi/Easter,17,151,134,0,0,FALSE,7.84,1,1.2,58.5,15,Medium,-10,0.9,1,1.6,1,1.05,28.56,0.1118,3.35,7.06,0.369
08-04-2024,Chocolates & Sweets Box,East,2024,Ram Navami/Baisakhi/Easter,14,134,120,0,0,FALSE,8.51,1,1.2,58.5,15,Medium,-9,0.9,1,1,1,1.05,14.7,0.1037,3.11,7.66,0.391
09-04-2024,Chocolates & Sweets Box,East,2024,Ram Navami/Baisakhi/Easter,21,120,99,0,0,FALSE,4.69,1,1.2,58.5,15,Medium,-8,0.9,1,1,1,1.05,22.05,0.1736,5.21,4.22,0.314
10-04-2024,Chocolates & Sweets Box,East,2024,Ram Navami/Baisakhi/Easter,33,99,66,0,0,FALSE,1.99,1,1.2,58.5,15,Medium,-7,0.9,1,1,1,1.05,34.65,0.33,9.9,1.79,0.341
11-04-2024,Chocolates & Sweets Box,East,2024,Ram Navami/Baisakhi/Easter,24,66,42,0,0,FALSE,1.74,1,1.2,58.5,15,Medium,-6,0.9,1,1,1,1.05,25.2,0.3582,10.75,1.57,0.347
12-04-2024,Chocolates & Sweets Box,East,2024,Ram Navami/Baisakhi/Easter,39,42,3,0,76,FALSE,0.08,1,1.2,58.5,15,Medium,-5,0.9,1,1.2,1,1.05,49.14,0.907,27.21,0.07,0.292
13-04-2024,Chocolates & Sweets Box,East,2024,Ram Navami/Baisakhi/Easter,3,3,0,0,76,FALSE,0,0,1.2,58.5,15,Medium,-4,0.9,1,1.4,1,1.05,4.41,0.75,22.5,0,0.42
14-04-2024,Chocolates & Sweets Box,East,2024,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.2,58.5,15,Medium,-3,0.9,1,1.6,1,1.05,0,0,0,0,0.392
15-04-2024,Chocolates & Sweets Box,East,2024,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.2,58.5,15,Medium,-2,0.9,1,1,1,1.05,0,0,0,0,0.318
16-04-2024,Chocolates & Sweets Box,East,2024,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.2,58.5,15,Medium,-1,0.9,1,1,1,1.05,0,0,0,0,0.359
17-04-2024,Chocolates & Sweets Box,East,2024,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.2,58.5,15,Medium,0,0.9,1,1,1,1.05,0,0,0,0,0.397
18-04-2024,Chocolates & Sweets Box,East,2024,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.2,58.5,15,Medium,1,0.9,1,1,1,1.05,0,0,0,0,0.425
19-04-2024,Chocolates & Sweets Box,East,2024,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.2,58.5,15,Medium,2,0.9,1,1.2,1,1.05,0,0,0,0,0.326
20-04-2024,Chocolates & Sweets Box,East,2024,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.2,58.5,15,Medium,3,0.9,1,1.4,1,1.05,0,0,0,0,0.352
21-04-2024,Chocolates & Sweets Box,East,2024,Ram Navami/Baisakhi/Easter,0,0,0,0,0,FALSE,0,0,1.2,58.5,15,Medium,4,0.9,1,1.6,1,1.05,0,0,0,0,0.323
13-05-2024,Chocolates & Sweets Box,East,2024,Buddha Purnima,13,0,139,152,0,FALSE,10.61,1,1.18,54,10,Medium,-10,0.9,1,1,1,1.05,13.65,13,390,9.55,0.349
14-05-2024,Chocolates & Sweets Box,East,2024,Buddha Purnima,20,139,119,0,0,FALSE,5.92,1,1.18,54,10,Medium,-9,0.9,1,1,1,1.05,21,0.1429,4.29,5.33,0.369
15-05-2024,Chocolates & Sweets Box,East,2024,Buddha Purnima,19,119,100,0,0,FALSE,5.24,1,1.18,54,10,Medium,-8,0.9,1,1,1,1.05,19.95,0.1583,4.75,4.72,0.31
16-05-2024,Chocolates & Sweets Box,East,2024,Buddha Purnima,23,100,77,0,0,FALSE,3.33,1,1.18,54,10,Medium,-7,0.9,1,1,1,1.05,24.15,0.2277,6.83,3,0.383
17-05-2024,Chocolates & Sweets Box,East,2024,Buddha Purnima,28,77,49,0,0,FALSE,1.74,1,1.18,54,10,Medium,-6,0.9,1,1.2,1,1.05,35.28,0.359,10.77,1.57,0.342
18-05-2024,Chocolates & Sweets Box,East,2024,Buddha Purnima,30,49,19,0,70,FALSE,0.63,1,1.18,54,10,Medium,-5,0.9,1,1.4,1,1.05,44.1,0.6,18,0.57,0.29
19-05-2024,Chocolates & Sweets Box,East,2024,Buddha Purnima,19,19,0,0,70,FALSE,0,0,1.18,54,10,Medium,-4,0.9,1,1.6,1,1.05,31.92,0.95,28.5,0,0.294
20-05-2024,Chocolates & Sweets Box,East,2024,Buddha Purnima,0,0,0,0,0,FALSE,0,0,1.18,54,10,Medium,-3,0.9,1,1,1,1.05,0,0,0,0,0.289
21-05-2024,Chocolates & Sweets Box,East,2024,Buddha Purnima,0,0,0,0,0,FALSE,0,0,1.18,54,10,Medium,-2,0.9,1,1,1,1.05,0,0,0,0,0.333
22-05-2024,Chocolates & Sweets Box,East,2024,Buddha Purnima,0,0,0,0,0,FALSE,0,0,1.18,54,10,Medium,-1,0.9,1,1,1,1.05,0,0,0,0,0.313
23-05-2024,Chocolates & Sweets Box,East,2024,Buddha Purnima,0,0,0,0,0,FALSE,0,0,1.18,54,10,Medium,0,0.9,1,1,1,1.05,0,0,0,0,0.34
24-05-2024,Chocolates & Sweets Box,East,2024,Buddha Purnima,0,0,0,0,0,FALSE,0,0,1.18,54,10,Medium,1,0.9,1,1.2,1,1.05,0,0,0,0,0.331
25-05-2024,Chocolates & Sweets Box,East,2024,Buddha Purnima,0,0,0,0,0,FALSE,0,0,1.18,54,10,Medium,2,0.9,1,1.4,1,1.05,0,0,0,0,0.364
26-05-2024,Chocolates & Sweets Box,East,2024,Buddha Purnima,0,0,0,0,0,FALSE,0,0,1.18,54,10,Medium,3,0.9,1,1.6,1,1.05,0,0,0,0,0.374
27-05-2024,Chocolates & Sweets Box,East,2024,Buddha Purnima,0,0,0,0,0,FALSE,0,0,1.18,54,10,Medium,4,0.9,1,1,1,1.05,0,0,0,0,0.299
27-06-2024,Chocolates & Sweets Box,East,2024,Rath Yatra/Local Festivals,10,0,130,140,0,FALSE,12.87,1,1.15,40,11,Low,-10,0.8,1,1,1,1.05,10.5,10,300,10.3,0.364
28-06-2024,Chocolates & Sweets Box,East,2024,Rath Yatra/Local Festivals,13,130,117,0,0,FALSE,8.93,1,1.15,40,11,Low,-9,0.8,1,1.2,1,1.05,16.38,0.0992,2.98,7.14,0.307
29-06-2024,Chocolates & Sweets Box,East,2024,Rath Yatra/Local Festivals,12,117,105,0,0,FALSE,8.68,1,1.15,40,11,Low,-8,0.8,1,1.4,1,1.05,17.64,0.1017,3.05,6.94,0.393
30-06-2024,Chocolates & Sweets Box,East,2024,Rath Yatra/Local Festivals,19,105,86,0,0,FALSE,4.5,1,1.15,40,11,Low,-7,0.8,1,1.6,1,1.05,31.92,0.1792,5.38,3.6,0.279
01-07-2024,Chocolates & Sweets Box,East,2024,Rath Yatra/Local Festivals,17,86,69,0,0,FALSE,4.04,1,1.15,40,11,Low,-6,0.8,1,1,1,1.05,17.85,0.1954,5.86,3.23,0.282
02-07-2024,Chocolates & Sweets Box,East,2024,Rath Yatra/Local Festivals,23,69,46,0,0,FALSE,1.99,1,1.15,40,11,Low,-5,0.8,1,1,1,1.05,24.15,0.3286,9.86,1.59,0.294
